year,month,day_endofweek,countyfips,initclaims_count_regular,initclaims_rate_regular
2020,1,11,36063,1186,1.2
2020,1,11,36065,738,0.729
2020,1,11,36067,1347,0.611
2020,1,11,36069,385,0.695
2020,1,11,36071,1058,0.572
2020,1,11,36073,192,1.1
2020,1,11,36075,641,1.21
2020,1,11,36077,257,0.914
2020,1,11,36079,257,0.501
2020,1,11,36081,5355,0.47
2020,1,11,36083,513,0.633
2020,1,11,36085,1186,0.534
2020,1,11,36087,609,0.392
2020,1,11,36089,449,1.04
2020,1,11,36091,609,0.512
2020,1,11,36093,481,0.633
2020,1,11,36095,160,1.1
2020,1,11,36097,96.2,1.19
2020,1,11,36099,128,0.8
2020,1,11,36101,385,0.905
2020,1,11,36103,5163,0.663
2020,1,11,36105,289,0.787
2020,1,11,36107,160,0.707
2020,1,11,36109,192,0.39
2020,1,11,36111,545,0.622
2020,1,11,36113,321,1.02
2020,1,11,36115,224,0.807
2020,1,11,36117,385,0.878
2020,1,11,36119,2341,0.483
2020,1,11,36121,257,1.41
2020,1,11,36123,96.2,0.812
2020,1,11,39001,36,0.336
2020,1,11,39003,115,0.24
2020,1,11,39005,50,0.187
2020,1,11,39007,91,0.205
2020,1,11,39009,41,0.148
2020,1,11,39011,30,0.12
2020,1,11,39013,81,0.269
2020,1,11,39015,54,0.276
2020,1,11,39017,245,0.126
2020,1,11,39019,53,0.409
2020,1,11,39021,51,0.255
2020,1,11,39023,186,0.294
2020,1,11,39025,123,0.115
2020,1,11,39027,29,0.164
2020,1,11,39029,67,0.141
2020,1,11,39031,37,0.257
2020,1,11,39033,38,0.209
2020,1,11,39035,991,0.161
2020,1,11,39037,37,0.143
2020,1,11,39039,31,0.171
2020,1,11,39041,77,0.0698
2020,1,11,39043,89,0.239
2020,1,11,39045,74,0.0948
2020,1,11,39047,11,0.0793
2020,1,11,39049,586,0.084
2020,1,11,39051,64,0.285
2020,1,11,39053,39,0.321
2020,1,11,39055,63,0.128
2020,1,11,39057,66,0.0793
2020,1,11,39059,49,0.263
2020,1,11,39061,481,0.116
2020,1,11,39063,46,0.11
2020,1,11,39065,17,0.123
2020,1,11,39067,17,0.25
2020,1,11,39069,40,0.302
2020,1,11,39071,32,0.188
2020,1,11,39073,33,0.252
2020,1,11,39075,13,0.0626
2020,1,11,39077,86,0.307
2020,1,11,39079,51,0.402
2020,1,11,39081,49,0.177
2020,1,11,39083,67,0.212
2020,1,11,39085,183,0.144
2020,1,11,39087,35,0.147
2020,1,11,39089,129,0.143
2020,1,11,39091,32,0.14
2020,1,11,39093,415,0.269
2020,1,11,39095,444,0.211
2020,1,11,39097,26,0.125
2020,1,11,39099,252,0.244
2020,1,11,39101,35,0.123
2020,1,11,39103,151,0.154
2020,1,11,39105,28,0.309
2020,1,11,39107,7,0.0299
2020,1,11,39109,54,0.0998
2020,1,11,39111,23,0.43
2020,1,11,39113,305,0.121
2020,1,11,39115,34,0.506
2020,1,11,39117,24,0.143
2020,1,11,39119,108,0.273
2020,1,11,39121,16,0.34
2020,1,11,39123,53,0.252
2020,1,11,39125,20,0.232
2020,1,11,39127,39,0.245
2020,1,11,39129,35,0.132
2020,1,11,39131,28,0.259
2020,1,11,39133,136,0.156
2020,1,11,39135,28,0.132
2020,1,11,39137,33,0.175
2020,1,11,39139,66,0.126
2020,1,11,39141,56,0.159
2020,1,11,39143,72,0.236
2020,1,11,39145,79,0.274
2020,1,11,39147,38,0.139
2020,1,11,39149,36,0.149
2020,1,11,39151,491,0.264
2020,1,11,39153,432,0.159
2020,1,11,39155,245,0.282
2020,1,11,39157,87,0.194
2020,1,11,39159,19,0.0656
2020,1,11,39161,22,0.146
2020,1,11,39163,21,0.378
2020,1,11,39165,113,0.0948
2020,1,11,39167,60,0.219
2020,1,11,39169,57,0.0918
2020,1,11,39171,35,0.184
2020,1,11,39173,101,0.142
2020,1,11,39175,20,0.154
2020,1,11,42001,242,0.438
2020,1,11,42003,3093,0.476
2020,1,11,42005,356,1.1
2020,1,11,42007,635,0.754
2020,1,11,42009,250,1.06
2020,1,11,42011,1152,0.533
2020,1,11,42013,400,0.672
2020,1,11,42015,161,0.558
2020,1,11,42017,1244,0.36
2020,1,11,42019,580,0.58
2020,1,11,42021,484,0.834
2020,1,11,42023,25.7,1.23
2020,1,11,42025,231,0.717
2020,1,11,42027,253,0.316
2020,1,11,42029,738,0.257
2020,1,11,42031,165,0.964
2020,1,11,42033,415,1.15
2020,1,11,42035,128,0.7
2020,1,11,42037,279,0.831
2020,1,11,42039,272,0.702
2020,1,11,42041,433,0.326
2020,1,11,42043,569,0.393
2020,1,11,42045,958,0.319
2020,1,11,42047,191,1.22
2020,1,11,42049,881,0.684
2020,1,11,42051,591,1.03
2020,1,11,42053,18.3,1.01
2020,1,11,42055,426,0.547
2020,1,11,42057,99.1,1.25
2020,1,11,42059,117,0.706
2020,1,11,42061,275,1.38
2020,1,11,42063,330,0.843
2020,1,11,42065,209,1.02
2020,1,11,42067,106,0.843
2020,1,11,42069,649,0.617
2020,1,11,42071,1200,0.421
2020,1,11,42073,367,0.9
2020,1,11,42075,385,0.531
2020,1,11,42077,943,0.488
2020,1,11,42079,1182,0.749
2020,1,11,42081,448,0.787
2020,1,11,42083,125,0.719
2020,1,11,42085,363,0.737
2020,1,11,42087,191,0.905
2020,1,11,42089,338,0.405
2020,1,11,42091,1424,0.312
2020,1,11,42093,40.4,0.442
2020,1,11,42095,638,0.394
2020,1,11,42097,407,0.943
2020,1,11,42099,136,0.552
2020,1,11,42101,3306,0.458
2020,1,11,42103,88.1,0.348
2020,1,11,42105,77.1,1.07
2020,1,11,42107,495,0.744
2020,1,11,42109,183,0.91
2020,1,11,42111,312,0.927
2020,1,11,42113,22,0.824
2020,1,11,42115,114,0.552
2020,1,11,42117,143,0.747
2020,1,11,42119,147,0.737
2020,1,11,42121,172,0.768
2020,1,11,42123,106,0.561
2020,1,11,42125,690,0.643
2020,1,11,42127,161,0.718
2020,1,11,42129,1347,0.742
2020,1,11,42131,117,0.863
2020,1,11,42133,1049,0.444
2020,1,11,53001,22,0.223
2020,1,11,53003,17,0.163
2020,1,11,53005,312,0.302
2020,1,11,53007,152,0.337
2020,1,11,53009,121,0.419
2020,1,11,53011,416,0.172
2020,1,11,53013,5,0.271
2020,1,11,53015,168,0.35
2020,1,11,53017,67,0.305
2020,1,11,53019,15,0.6
2020,1,11,53021,146,0.338
2020,1,11,53023,7,0.763
2020,1,11,53025,236,0.502
2020,1,11,53027,134,0.462
2020,1,11,53029,62,0.172
2020,1,11,53031,21,0.162
2020,1,11,53033,1889,0.146
2020,1,11,53035,249,0.193
2020,1,11,53037,88,0.38
2020,1,11,53039,20,0.194
2020,1,11,53041,147,0.42
2020,1,11,53043,12,0.239
2020,1,11,53045,80,0.316
2020,1,11,53047,107,0.526
2020,1,11,53049,18,0.209
2020,1,11,53051,10,0.197
2020,1,11,53053,1221,0.276
2020,1,11,53055,19,0.219
2020,1,11,53057,226,0.358
2020,1,11,53059,16,0.288
2020,1,11,53061,916,0.208
2020,1,11,53063,763,0.299
2020,1,11,53065,79,0.414
2020,1,11,53067,342,0.239
2020,1,11,53069,2,0.145
2020,1,11,53071,43,0.142
2020,1,11,53073,305,0.264
2020,1,11,53075,18,0.075
2020,1,11,53077,532,0.402
2020,1,11,55001,25,0.307
2020,1,11,55003,32,0.404
2020,1,11,55005,101,0.414
2020,1,11,55007,31,0.408
2020,1,11,55009,293,0.207
2020,1,11,55011,18,0.278
2020,1,11,55013,22,0.308
2020,1,11,55015,58,0.21
2020,1,11,55017,151,0.455
2020,1,11,55019,66,0.372
2020,1,11,55021,89,0.282
2020,1,11,55023,25,0.328
2020,1,11,55025,376,0.117
2020,1,11,55027,137,0.288
2020,1,11,55029,84,0.549
2020,1,11,55031,42,0.182
2020,1,11,55033,57,0.236
2020,1,11,55035,134,0.228
2020,1,11,55037,4,0.18
2020,1,11,55039,145,0.253
2020,1,11,55041,19,0.474
2020,1,11,55043,57,0.205
2020,1,11,55045,49,0.233
2020,1,11,55047,40,0.423
2020,1,11,55049,36,0.262
2020,1,11,55051,10,0.393
2020,1,11,55053,43,0.418
2020,1,11,55055,127,0.277
2020,1,11,55057,38,0.283
2020,1,11,55059,173,0.194
2020,1,11,55061,58,0.525
2020,1,11,55063,128,0.193
2020,1,11,55065,20,0.198
2020,1,11,55067,30,0.322
2020,1,11,55069,86,0.571
2020,1,11,55071,132,0.322
2020,1,11,55073,186,0.253
2020,1,11,55075,91,0.467
2020,1,11,55077,32,0.415
2020,1,11,55078,8,0.491
2020,1,11,55079,1146,0.245
2020,1,11,55081,53,0.227
2020,1,11,55083,99,0.481
2020,1,11,55085,71,0.398
2020,1,11,55087,232,0.225
2020,1,11,55089,78,0.159
2020,1,11,55091,17,0.41
2020,1,11,55093,32,0.126
2020,1,11,55095,41,0.167
2020,1,11,55097,151,0.391
2020,1,11,55099,33,0.508
2020,1,11,55101,429,0.435
2020,1,11,55103,18,0.195
2020,1,11,55105,216,0.253
2020,1,11,55107,84,1.25
2020,1,11,55109,53,0.105
2020,1,11,55111,108,0.304
2020,1,11,55113,42,0.528
2020,1,11,55115,80,0.381
2020,1,11,55117,106,0.171
2020,1,11,55119,41,0.374
2020,1,11,55121,43,0.27
2020,1,11,55123,38,0.249
2020,1,11,55125,33,0.325
2020,1,11,55127,129,0.223
2020,1,11,55129,26,0.331
2020,1,11,55131,173,0.224
2020,1,11,55133,398,0.177
2020,1,11,55135,83,0.32
2020,1,11,55137,57,0.499
2020,1,11,55139,177,0.193
2020,1,11,55141,122,0.347
2020,1,11,56001,24,0.119
2020,1,11,56003,20,0.377
2020,1,11,56005,60,0.258
2020,1,11,56007,22,0.276
2020,1,11,56009,9,0.104
2020,1,11,56011,5,0.135
2020,1,11,56013,79,0.424
2020,1,11,56015,6,0.0906
2020,1,11,56017,7,0.322
2020,1,11,56019,8,0.191
2020,1,11,56021,98,0.202
2020,1,11,56023,23,0.259
2020,1,11,56025,100,0.254
2020,1,11,56029,51,0.33
2020,1,11,56033,49,0.313
2020,1,11,56035,15,0.363
2020,1,11,56037,52,0.244
2020,1,11,56039,15,0.0963
2020,1,11,56041,14,0.155
2020,1,11,56043,5,0.127
2020,1,11,56045,6,0.157
2020,1,18,6001,2025,0.24
2020,1,18,6003,3.78,0.686
2020,1,18,6005,70.6,0.474
2020,1,18,6007,548,0.552
2020,1,18,6009,100,0.469
2020,1,18,6011,290,2.64
2020,1,18,6013,1499,0.267
2020,1,18,6015,65.2,0.674
2020,1,18,6017,316,0.343
2020,1,18,6019,4100,0.91
2020,1,18,6021,118,0.909
2020,1,18,6023,318,0.508
2020,1,18,6025,940,1.32
2020,1,18,6027,30.2,0.345
2020,1,18,6029,3701,0.947
2020,1,18,6031,678,1.17
2020,1,18,6033,180,0.618
2020,1,18,6035,73.1,0.74
2020,1,18,6037,16551,0.323
2020,1,18,6039,478,0.772
2020,1,18,6041,220,0.157
2020,1,18,6043,56.7,0.745
2020,1,18,6045,210,0.539
2020,1,18,6047,1489,1.28
2020,1,18,6049,22,0.695
2020,1,18,6051,26.8,0.315
2020,1,18,6053,1978,0.889
2020,1,18,6055,214,0.289
2020,1,18,6057,165,0.339
2020,1,18,6059,3244,0.2
2020,1,18,6061,524,0.279
2020,1,18,6063,94.5,1.2
2020,1,18,6065,4220,0.382
2020,1,18,6067,2788,0.391
2020,1,18,6069,220,0.699
2020,1,18,6071,4085,0.422
2020,1,18,6073,4198,0.264
2020,1,18,6075,1191,0.204
2020,1,18,6077,2206,0.675
2020,1,18,6079,340,0.241
2020,1,18,6081,626,0.136
2020,1,18,6083,794,0.365
2020,1,18,6085,1912,0.181
2020,1,18,6087,1035,0.727
2020,1,18,6089,617,0.83
2020,1,18,6091,10.4,0.784
2020,1,18,6093,187,1.08
2020,1,18,6095,893,0.426
2020,1,18,6097,753,0.29
2020,1,18,6099,1805,0.741
2020,1,18,6101,437,0.955
2020,1,18,6103,182,0.71
2020,1,18,6105,46.6,0.993
2020,1,18,6107,2384,1.17
2020,1,18,6109,129,0.607
2020,1,18,6111,1433,0.339
2020,1,18,6113,489,0.45
2020,1,18,6115,267,0.889
2020,1,18,11001,594,0.145
2020,1,18,13001,15.4,0.165
2020,1,18,13003,32.6,0.694
2020,1,18,13005,8.7,0.175
2020,1,18,13007,1.34,0.115
2020,1,18,13009,26.1,0.15
2020,1,18,13011,31.7,0.329
2020,1,18,13013,44.4,0.11
2020,1,18,13015,303,0.6
2020,1,18,13017,39.9,0.747
2020,1,18,13019,18.1,0.242
2020,1,18,13021,147,0.217
2020,1,18,13023,15.6,0.345
2020,1,18,13025,7.59,0.105
2020,1,18,13027,18.3,0.265
2020,1,18,13029,16.5,0.0903
2020,1,18,13031,116,0.316
2020,1,18,13033,70.5,0.77
2020,1,18,13035,15.4,0.143
2020,1,18,13037,8.48,0.38
2020,1,18,13039,10,0.0481
2020,1,18,13043,14.5,0.261
2020,1,18,13045,102,0.184
2020,1,18,13047,68.3,0.204
2020,1,18,13049,4.91,0.103
2020,1,18,13051,134,0.0957
2020,1,18,13053,1.12,0.0559
2020,1,18,13055,14.1,0.136
2020,1,18,13057,102,0.0751
2020,1,18,13059,56.9,0.0963
2020,1,18,13061,2.45,0.279
2020,1,18,13063,310,0.225
2020,1,18,13065,3.79,0.143
2020,1,18,13067,362,0.0852
2020,1,18,13069,140,0.743
2020,1,18,13071,25.7,0.12
2020,1,18,13073,73,0.0971
2020,1,18,13075,12.5,0.156
2020,1,18,13077,161,0.216
2020,1,18,13079,13.4,0.239
2020,1,18,13081,41.1,0.435
2020,1,18,13083,6.47,0.0788
2020,1,18,13085,7.81,0.0634
2020,1,18,13087,21.9,0.189
2020,1,18,13089,449,0.112
2020,1,18,13091,17.6,0.249
2020,1,18,13093,21.2,0.418
2020,1,18,13095,79.2,0.207
2020,1,18,13097,96.8,0.132
2020,1,18,13099,7.14,0.163
2020,1,18,13101,1.12,0.0584
2020,1,18,13103,27,0.0874
2020,1,18,13105,91.3,1.19
2020,1,18,13107,54.9,0.662
2020,1,18,13109,9.37,0.193
2020,1,18,13111,16.5,0.143
2020,1,18,13113,48.2,0.0831
2020,1,18,13115,271,0.613
2020,1,18,13117,52.2,0.0428
2020,1,18,13119,33.5,0.337
2020,1,18,13121,686,0.123
2020,1,18,13123,22.3,0.188
2020,1,18,13125,2.23,0.175
2020,1,18,13127,39.5,0.1
2020,1,18,13129,183,0.656
2020,1,18,13131,8.7,0.0833
2020,1,18,13133,12.7,0.181
2020,1,18,13135,384,0.0785
2020,1,18,13137,185,0.97
2020,1,18,13139,147,0.144
2020,1,18,13141,9.37,0.383
2020,1,18,13143,12.5,0.0995
2020,1,18,13145,27.4,0.165
2020,1,18,13147,46.6,0.413
2020,1,18,13149,18.7,0.357
2020,1,18,13151,156,0.135
2020,1,18,13153,166,0.237
2020,1,18,13155,14.7,0.442
2020,1,18,13157,40.6,0.111
2020,1,18,13159,14.7,0.212
2020,1,18,13161,13.8,0.229
2020,1,18,13163,36.4,0.553
2020,1,18,13165,31.7,1.01
2020,1,18,13167,8.92,0.221
2020,1,18,13169,13.8,0.101
2020,1,18,13171,11.4,0.138
2020,1,18,13173,4.46,0.119
2020,1,18,13175,50.4,0.263
2020,1,18,13177,25,0.17
2020,1,18,13179,24.8,0.0949
2020,1,18,13181,10.9,0.308
2020,1,18,13183,6.69,0.0823
2020,1,18,13185,92.1,0.18
2020,1,18,13187,13.2,0.0787
2020,1,18,13189,47.1,0.532
2020,1,18,13191,4.69,0.076
2020,1,18,13193,40.2,0.856
2020,1,18,13195,19.9,0.149
2020,1,18,13197,8.03,0.243
2020,1,18,13199,37.3,0.418
2020,1,18,13201,4.91,0.179
2020,1,18,13205,12.7,0.151
2020,1,18,13207,17.6,0.136
2020,1,18,13209,16.7,0.44
2020,1,18,13211,11.8,0.128
2020,1,18,13213,220,1.42
2020,1,18,13215,270,0.348
2020,1,18,13217,76.1,0.146
2020,1,18,13219,7.14,0.0366
2020,1,18,13221,8.7,0.126
2020,1,18,13223,89.2,0.104
2020,1,18,13225,75.4,0.638
2020,1,18,13227,14.3,0.0935
2020,1,18,13229,10.3,0.118
2020,1,18,13231,12,0.135
2020,1,18,13233,106,0.575
2020,1,18,13235,16.1,0.396
2020,1,18,13237,15.2,0.185
2020,1,18,13239,0.669,0.0837
2020,1,18,13241,17.6,0.246
2020,1,18,13243,9.37,0.371
2020,1,18,13245,333,0.392
2020,1,18,13247,71.2,0.159
2020,1,18,13249,3.79,0.172
2020,1,18,13251,43.1,0.846
2020,1,18,13253,7.36,0.242
2020,1,18,13255,85,0.296
2020,1,18,13257,40.6,0.38
2020,1,18,13259,8.7,0.363
2020,1,18,13261,54.9,0.433
2020,1,18,13263,6.69,0.237
2020,1,18,13265,2.01,0.354
2020,1,18,13267,13.4,0.14
2020,1,18,13269,22.3,0.726
2020,1,18,13271,14.5,0.353
2020,1,18,13273,20.7,0.591
2020,1,18,13275,20.5,0.125
2020,1,18,13277,30.8,0.156
2020,1,18,13279,60.5,0.519
2020,1,18,13281,3.79,0.0974
2020,1,18,13283,10,0.38
2020,1,18,13285,94.6,0.254
2020,1,18,13287,8.48,0.27
2020,1,18,13289,5.58,0.194
2020,1,18,13291,9.82,0.0955
2020,1,18,13293,39,0.345
2020,1,18,13295,116,0.369
2020,1,18,13297,44.2,0.096
2020,1,18,13299,28.3,0.182
2020,1,18,13301,18.1,0.641
2020,1,18,13303,12.7,0.181
2020,1,18,13305,20.3,0.178
2020,1,18,13307,2.01,0.199
2020,1,18,13309,7.59,0.471
2020,1,18,13311,53.8,0.331
2020,1,18,13313,787,1.81
2020,1,18,13315,7.59,0.281
2020,1,18,13317,12.7,0.333
2020,1,18,13319,8.7,0.22
2020,1,18,13321,15.6,0.176
2020,1,18,15001,189,0.207
2020,1,18,15003,777,0.172
2020,1,18,15007,89,0.244
2020,1,18,15009,166,0.191
2020,1,18,16001,358,0.141
2020,1,18,16005,32,0.0749
2020,1,18,16009,9,0.219
2020,1,18,16011,18,0.0756
2020,1,18,16013,40,0.325
2020,1,18,16015,6,0.171
2020,1,18,16017,48,0.239
2020,1,18,16019,65,0.114
2020,1,18,16021,15,0.279
2020,1,18,16027,112,0.107
2020,1,18,16029,7,0.169
2020,1,18,16031,13,0.106
2020,1,18,16035,7,0.241
2020,1,18,16039,10,0.0866
2020,1,18,16043,6,0.0762
2020,1,18,16047,5,0.0608
2020,1,18,16049,9,0.137
2020,1,18,16051,14,0.0998
2020,1,18,16053,19,0.156
2020,1,18,16055,187,0.233
2020,1,18,16057,16,0.0779
2020,1,18,16059,6,0.168
2020,1,18,16063,7,0.259
2020,1,18,16065,16,0.0729
2020,1,18,16067,14,0.122
2020,1,18,16069,42,0.199
2020,1,18,16073,8,0.147
2020,1,18,16075,19,0.163
2020,1,18,16079,16,0.311
2020,1,18,16081,5,0.0755
2020,1,18,16083,41,0.0991
2020,1,18,16085,10,0.18
2020,1,18,17001,62.3,0.192
2020,1,18,17003,5.72,0.279
2020,1,18,17005,24.5,0.312
2020,1,18,17007,346,1.31
2020,1,18,17009,4.13,0.138
2020,1,18,17011,60,0.345
2020,1,18,17013,8.26,0.353
2020,1,18,17015,19.4,0.265
2020,1,18,17017,17.2,0.28
2020,1,18,17019,180,0.165
2020,1,18,17021,44.5,0.304
2020,1,18,17023,17.8,0.231
2020,1,18,17025,28,0.43
2020,1,18,17027,71.8,0.349
2020,1,18,17029,34.9,0.146
2020,1,18,17031,5805,0.224
2020,1,18,17033,18.1,0.208
2020,1,18,17035,17.5,0.285
2020,1,18,17037,208,0.375
2020,1,18,17039,20,0.267
2020,1,18,17041,19.1,0.186
2020,1,18,17043,772,0.152
2020,1,18,17045,10.5,0.116
2020,1,18,17047,5.72,0.211
2020,1,18,17049,41.9,0.216
2020,1,18,17051,39.4,0.396
2020,1,18,17053,12.1,0.186
2020,1,18,17055,44.5,0.27
2020,1,18,17057,78.8,0.516
2020,1,18,17059,6.67,0.283
2020,1,18,17061,16.2,0.268
2020,1,18,17063,136,0.536
2020,1,18,17065,13,0.293
2020,1,18,17067,15.6,0.184
2020,1,18,17069,4.13,0.313
2020,1,18,17071,10.2,0.279
2020,1,18,17073,64.2,0.254
2020,1,18,17075,39.7,0.274
2020,1,18,17077,43.5,0.155
2020,1,18,17079,14.6,0.313
2020,1,18,17081,57.5,0.328
2020,1,18,17083,33.4,0.302
2020,1,18,17085,26.7,0.245
2020,1,18,17087,16.8,0.405
2020,1,18,17089,610,0.222
2020,1,18,17091,188,0.334
2020,1,18,17093,185,0.269
2020,1,18,17095,59.1,0.27
2020,1,18,17097,633,0.167
2020,1,18,17099,262,0.476
2020,1,18,17101,11.1,0.188
2020,1,18,17103,61.3,0.346
2020,1,18,17105,43.8,0.263
2020,1,18,17107,24.8,0.194
2020,1,18,17109,28.6,0.212
2020,1,18,17111,401,0.242
2020,1,18,17113,166,0.187
2020,1,18,17115,139,0.285
2020,1,18,17117,72.7,0.315
2020,1,18,17119,291,0.215
2020,1,18,17121,55.6,0.314
2020,1,18,17123,21,0.391
2020,1,18,17125,28.9,0.456
2020,1,18,17127,9.53,0.169
2020,1,18,17129,15.6,0.238
2020,1,18,17131,27.3,0.334
2020,1,18,17133,38.1,0.202
2020,1,18,17135,47,0.398
2020,1,18,17137,37.8,0.228
2020,1,18,17139,11.8,0.154
2020,1,18,17141,138,0.549
2020,1,18,17143,330,0.387
2020,1,18,17145,24.5,0.291
2020,1,18,17147,17.8,0.206
2020,1,18,17149,14.6,0.207
2020,1,18,17151,4.13,0.244
2020,1,18,17153,6.99,0.35
2020,1,18,17155,14.3,0.466
2020,1,18,17157,37.2,0.259
2020,1,18,17159,20.6,0.284
2020,1,18,17161,155,0.215
2020,1,18,17163,294,0.231
2020,1,18,17165,25.7,0.265
2020,1,18,17167,221,0.217
2020,1,18,17169,6.99,0.213
2020,1,18,17171,4.76,0.188
2020,1,18,17173,27,0.252
2020,1,18,17175,6.67,0.261
2020,1,18,17177,88.9,0.408
2020,1,18,17179,250,0.389
2020,1,18,17181,22.6,0.301
2020,1,18,17183,92.8,0.279
2020,1,18,17185,9.53,0.162
2020,1,18,17187,8.89,0.104
2020,1,18,17189,26,0.254
2020,1,18,17191,19.4,0.276
2020,1,18,17193,8.58,0.129
2020,1,18,17195,69.6,0.241
2020,1,18,17197,1116,0.312
2020,1,18,17199,82,0.255
2020,1,18,17201,1327,0.947
2020,1,18,17203,50.5,0.268
2020,1,18,18003,251,0.134
2020,1,18,18005,26,0.0577
2020,1,18,18011,17,0.0466
2020,1,18,18017,21,0.117
2020,1,18,18019,41,0.0662
2020,1,18,18021,19,0.157
2020,1,18,18023,14,0.0812
2020,1,18,18027,12,0.0715
2020,1,18,18029,18,0.0694
2020,1,18,18031,14,0.093
2020,1,18,18033,23,0.101
2020,1,18,18035,71,0.132
2020,1,18,18037,17,0.0734
2020,1,18,18039,225,0.199
2020,1,18,18043,27,0.0646
2020,1,18,18045,10,0.124
2020,1,18,18049,19,0.192
2020,1,18,18051,18,0.0921
2020,1,18,18053,42,0.132
2020,1,18,18055,17,0.124
2020,1,18,18057,80,0.0433
2020,1,18,18059,29,0.0717
2020,1,18,18061,16,0.0785
2020,1,18,18063,65,0.0719
2020,1,18,18065,21,0.0947
2020,1,18,18067,58,0.157
2020,1,18,18069,35,0.191
2020,1,18,18071,15,0.0653
2020,1,18,18073,33,0.201
2020,1,18,18077,12,0.0796
2020,1,18,18079,10,0.0735
2020,1,18,18081,53,0.0636
2020,1,18,18083,20,0.108
2020,1,18,18085,54,0.127
2020,1,18,18087,28,0.139
2020,1,18,18089,268,0.115
2020,1,18,18091,86,0.179
2020,1,18,18093,23,0.108
2020,1,18,18095,80,0.135
2020,1,18,18097,468,0.0949
2020,1,18,18099,32,0.138
2020,1,18,18103,22,0.142
2020,1,18,18105,37,0.0526
2020,1,18,18107,13,0.069
2020,1,18,18109,40,0.109
2020,1,18,18113,44,0.185
2020,1,18,18117,13,0.15
2020,1,18,18119,17,0.181
2020,1,18,18123,10,0.107
2020,1,18,18127,100,0.114
2020,1,18,18131,10,0.152
2020,1,18,18133,16,0.0949
2020,1,18,18135,15,0.132
2020,1,18,18139,10,0.111
2020,1,18,18141,223,0.163
2020,1,18,18143,10,0.0943
2020,1,18,18147,20,0.184
2020,1,18,18149,26,0.261
2020,1,18,18151,23,0.111
2020,1,18,18153,17,0.201
2020,1,18,18157,59,0.0595
2020,1,18,18159,10,0.107
2020,1,18,18163,98,0.103
2020,1,18,18165,17,0.241
2020,1,18,18167,55,0.113
2020,1,18,18169,12,0.0795
2020,1,18,18173,32,0.0964
2020,1,18,18175,17,0.123
2020,1,18,18177,32,0.104
2020,1,18,18179,19,0.131
2020,1,18,18181,19,0.14
2020,1,18,18183,23,0.129
2020,1,18,19001,4,0.0934
2020,1,18,19003,2,0.0905
2020,1,18,19005,20,0.267
2020,1,18,19007,14,0.232
2020,1,18,19009,0,0
2020,1,18,19011,30,0.218
2020,1,18,19013,215,0.306
2020,1,18,19015,20,0.132
2020,1,18,19017,22,0.156
2020,1,18,19019,38,0.331
2020,1,18,19021,29,0.243
2020,1,18,19023,19,0.237
2020,1,18,19025,6,0.139
2020,1,18,19027,9,0.081
2020,1,18,19029,14,0.2
2020,1,18,19031,28,0.254
2020,1,18,19033,35,0.146
2020,1,18,19035,9,0.144
2020,1,18,19037,10,0.151
2020,1,18,19039,17,0.344
2020,1,18,19041,19,0.22
2020,1,18,19043,36,0.349
2020,1,18,19045,67,0.289
2020,1,18,19047,23,0.278
2020,1,18,19049,58,0.115
2020,1,18,19051,7,0.164
2020,1,18,19053,3,0.0674
2020,1,18,19055,22,0.205
2020,1,18,19057,61,0.311
2020,1,18,19059,17,0.166
2020,1,18,19061,236,0.414
2020,1,18,19063,10,0.188
2020,1,18,19065,30,0.279
2020,1,18,19067,13,0.145
2020,1,18,19069,13,0.224
2020,1,18,19071,1,0.0268
2020,1,18,19073,3,0.0546
2020,1,18,19075,12,0.181
2020,1,18,19077,22,0.386
2020,1,18,19079,12,0.171
2020,1,18,19081,10,0.167
2020,1,18,19083,12,0.146
2020,1,18,19085,12,0.16
2020,1,18,19087,24,0.242
2020,1,18,19089,9,0.171
2020,1,18,19091,9,0.173
2020,1,18,19093,9,0.215
2020,1,18,19095,29,0.271
2020,1,18,19097,41,0.367
2020,1,18,19099,44,0.219
2020,1,18,19101,16,0.156
2020,1,18,19103,69,0.0787
2020,1,18,19105,37,0.34
2020,1,18,19107,15,0.283
2020,1,18,19109,13,0.152
2020,1,18,19111,29,0.177
2020,1,18,19113,309,0.249
2020,1,18,19115,17,0.277
2020,1,18,19117,6,0.128
2020,1,18,19119,3,0.0419
2020,1,18,19121,34,0.39
2020,1,18,19123,23,0.191
2020,1,18,19125,31,0.167
2020,1,18,19127,32,0.176
2020,1,18,19129,4,0.0533
2020,1,18,19131,3,0.0432
2020,1,18,19133,9,0.2
2020,1,18,19135,7,0.172
2020,1,18,19137,1,0.0197
2020,1,18,19139,36,0.162
2020,1,18,19141,6,0.0717
2020,1,18,19143,3,0.0838
2020,1,18,19145,7,0.108
2020,1,18,19147,6,0.124
2020,1,18,19149,22,0.146
2020,1,18,19151,1,0.0218
2020,1,18,19153,616,0.225
2020,1,18,19155,56,0.114
2020,1,18,19157,10,0.0949
2020,1,18,19159,4,0.159
2020,1,18,19161,9,0.168
2020,1,18,19163,169,0.186
2020,1,18,19165,4,0.0588
2020,1,18,19167,21,0.0984
2020,1,18,19169,50,0.0844
2020,1,18,19171,18,0.187
2020,1,18,19173,5,0.154
2020,1,18,19175,18,0.282
2020,1,18,19177,6,0.162
2020,1,18,19179,30,0.166
2020,1,18,19181,66,0.229
