FIPS,Hospitalizations,Cases,State,County,Years of Potential Life Lost Rate,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Smokers,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Excessive Drinking,% Driving Deaths with Alcohol Involvement,Chlamydia Rate,Teen Birth Rate,Primary Care Physicians Rate,Dentist Rate,% With Annual Mammogram,% Vaccinated,High School Graduation Rate,% Some College,% Children in Poverty,Income Ratio,% Single-Parent Households,Social Association Rate,Violent Crime Rate,Injury Death Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone,Life Expectancy,Age-Adjusted Death Rate,Child Mortality Rate,Infant Mortality Rate,% Frequent Mental Distress,HIV Prevalence Rate,% Food Insecure,% Limited Access to Healthy Foods,Drug Overdose Mortality Rate,Motor Vehicle Mortality Rate,% Insufficient Sleep,% Children Uninsured,% Disconnected Youth,Average Reading Performance,Average Math Performance,% Enrolled in Free or Reduced Lunch,Black/White Segregation Index,non-White/White Segregation Index,Homicide Rate,Suicide Rate (Age-Adjusted),Firearm Fatalities Rate,Juvenile Arrest Rate,% Homeowners,% Severe Housing Cost Burden,Population,% less than 18 years of age,% Black,% American Indian & Alaska Native,% Asian,% Native Hawaiian/Other Pacific Islander,% Hispanic,% Non-Hispanic White,% Not Proficient in English,% Female,% Rural,internet_consumer,internet_nonconsumer,internet_all,internet_hhs,internet_ratio,covid_cases,internet_percent,%  Adults with Obesity,Heart Disease Death Rate,Hypertension Death Rate,% Adults 65 and Older,COPD Mortality Rate,% Diagnosed Diabetes,% Nonwhite,% households wo car,Number of Hospitals,% disabled,% Without Health Insurance,% Limited English Proficiency,% workers commuting by public transit,% Veterans in Civilian Adult Population,opioid death rate,% Below Poverty,Median Household Income,% No College Degree,Unemployment Rate,% Not in Labor Force,% Jobs in Leisure and Hospitality,% Part-time,% Self-Employed,Hospitalization Rate,Case Rate,Presence of Water Violation (dummy Y/N),Other Primary Care Provider Ratio (:1)
55047,88,1560,Wisconsin,Green Lake,7269.085878,13.74436151,3.5071439860000004,3.6999150480000003,6.581740977000001,16.17346863,8.3,27.8,73.62868091,24.55648535,42.85714286,229.2,14.97081959,90.61834,52.85971,50,52,91.796875,52.93040293,17.5,3.922673657,24.79181537,15.99147122,42.3998304,100.9682322,9.2,13.22418136,79.13844787,34.7,77.91644321,356.07780410000004,0.0,0.0,11.48989134,69.6,9.4,6.703236242999999,0.0,12.1132284,30.41306676,7.3283859,5.995717345,0.0,0.0,38.16346467,0.0,29.13920783,0.0,11.72609957,0.0,10.0,75.02205419,10.71614583,18918,22.42837509,0.988476583,0.544455016,0.798181626,0.042287767999999996,5.190823554,91.78560102,1.011185177,49.75155936,74.32680699,6.0,1.0,7.0,7.932,0.8,407,80.0,32.6,318.7,396.2,22.81,43.64,5.9,3.673295303,0.071986889,1,13.0,9.7,0.730938878,0.1,8.488,26.42985516,11.7,59458.0,14.16528677,3.9,37.41892786,9.945596736,35.37070524,13.00278552,465.2,8246.1,1,1720
55103,76,1296,Wisconsin,Richland,6868.43147,13.41535294,3.458415978,3.672676395,5.370219691,15.72199442,8.2,21.0,61.78347484,22.9738426,33.33333333,251.2,15.31846278,74.21786,46.03787,33,49,91.26984127,53.48837209,20.1,3.775030182,28.78151261,7.421785796,11.42041399,77.69120033,8.8,13.65756163,80.47982552,32.5,79.70591987,300.5069623,71.67057597,0.0,11.50818684,0.0,9.9,7.713975584,22.91431954,21.127733399999997,32.07132936,6.503856041000001,10.52631579,2.8039515639999997,3.086661874,48.22222222,0.0,22.04589528,0.0,0.0,0.0,24.11764706,75.50485182,10.49586777,17377,21.69534442,0.736605858,0.47764286100000003,0.782643725,0.0345284,2.440006906,94.65385279,0.673360188,49.70363124,72.13806115,5.0,0.0,5.0,7.564,0.61,209,61.0,36.8,303.0,176.9,23.557,40.01,5.9,4.481441359,0.054865150999999994,1,12.8,8.5,1.311303436,0.7,8.726,28.77366634,12.5,51295.0,11.76087841,3.2,34.55203748,6.018755327999999,37.60984183,12.74261603,437.4,7458.1,0,1580
55001,95,1697,Wisconsin,Adams,8351.148895999999,14.18897627,3.595834506,3.777039573,8.552631579,16.44073681,8.5,26.1,53.07305389,21.53586869,53.33333333,235.3,24.40633245,10.01352,9.82898,44,33,91.60305344,47.93345464,23.7,3.9649242460000003,34.13722826,6.00811095,188.2819274,122.0807321,8.8,13.58490566,79.59211421,41.2,78.22252469,396.3625712,0.0,0.0,11.59550433,116.9,10.1,3.3279784930000003,34.7739692,21.84452337,31.89651338,5.580129296,0.0,2.468812435,2.61683561,59.58279009,46.33965343,18.88378942,0.0,17.16677978,10.91778905,58.33333333,82.7010094,13.62925538,20348,14.49282485,3.0076666010000004,1.2089640259999999,0.54059367,0.039315903,4.1527422839999995,90.25457047,0.710461285,46.30921958,100.0,8.0,1.0,9.0,8.163,0.98,292,98.0,31.9,324.4,403.3,30.158,51.25,13.9,7.128979226,0.04642900900000001,1,21.7,8.5,0.870170553,0.1,11.899000000000001,49.144879100000004,11.6,53156.0,9.245001862999999,5.2,53.44866964,19.6448896,49.1014394,12.01749871,466.9,8339.9,0,4070
55113,81,1637,Wisconsin,Sawyer,9721.230652,15.80662974,4.046893215,4.243923269,5.63876652,19.894844600000003,7.8,29.5,67.71154195,22.44966714,61.53846154,170.5,33.11929706,85.27226,72.77579,56,46,87.75510204,62.62660365,23.6,4.317321762,46.31882202,10.96357656,185.8849342,118.1644313,6.6,14.21895861,75.21973349,25.3,76.7687646,405.9173775,0.0,0.0,13.40271926,35.6,12.0,6.858752901,20.29385502,16.49548979,32.14879701,8.184298272000001,0.0,0.0,0.0,44.77806789,0.0,59.71345515,0.0,28.71526296,19.49104021,23.07692308,73.27744302,11.01105199,16489,19.49784705,0.618594214,18.00594336,0.36387895,0.0,2.820061859,76.52980775,0.231065469,48.92958942,84.20003624,7.0,1.0,8.0,7.5729999999999995,0.97,239,97.0,35.0,333.6,310.1,26.676,51.67,10.0,22.87721442,0.060345965999999994,1,15.1,10.5,0.432276657,1.9,10.424000000000001,30.3232458,12.7,53908.0,15.07129979,4.8,41.16603857,14.53662716,41.14139693,16.50406504,491.2,9927.8,1,1374
55125,132,2222,Wisconsin,Vilas,8647.409023,13.54686251,3.74529484,3.8553812960000005,7.142857143,17.21249859,8.5,25.0,90.52263183,23.43654359,37.5,156.8,18.70546318,64.56671,104.84092,55,52,97.24770642,68.46821619,20.1,4.126538117,43.29664126,19.83120417,46.84389273,123.3297169,6.5,16.10328639,80.04009802,21.1,78.263194,371.3297479,0.0,0.0,12.07340466,0.0,11.0,1.73750644,0.0,19.26308728,28.2522472,8.643617021,0.0,2.9741870460000004,2.9317629710000004,49.86737401,0.0,62.82204029,0.0,22.98996555,14.83665767,11.875,76.54388858,15.49481621,21938,16.91585377,0.369222354,11.12225362,0.533321178,0.018233203,2.812471511,84.78895068,0.129926375,49.24788039,100.0,10.0,1.0,11.0,10.758,0.94,279,94.0,29.3,362.1,271.3,31.025,33.06,8.3,13.24503311,0.036252091,1,17.1,9.6,0.256551219,0.1,11.609000000000002,22.79150333,11.2,55576.0,18.81408566,4.3,45.35277972,21.30141191,41.60174248,18.33813949,601.7,10128.5,1,2742
55053,93,2611,Wisconsin,Jackson,7626.952117,14.19030804,3.696525644,3.85230343,5.777248362000001,17.88855942,7.7,23.8,66.12059269,24.46488749,22.72727273,306.9,21.744502100000002,102.29432,63.48276,45,49,89.28571429,52.24821974,16.9,4.1777335980000005,33.94516202,12.17789469,89.73395096,120.6519095,8.2,13.39119653,79.20396937,30.7,78.36357547,368.1922811,55.22421029,0.0,11.7694334,63.8,9.9,13.044964199999999,21.11452192,18.06760062,31.37787504,8.22867042,10.92077088,2.882776476,2.790508457,42.64224984,0.0,39.72348154,0.0,20.37036471,16.54098759,25.0,74.47729803,9.870967742000001,20478,21.76482078,2.13888075,6.81707198,0.47856236,0.10254907699999999,3.4183025689999997,86.13634144,0.63300991,46.43519875,72.23825126,6.0,1.0,6.0,8.154,0.68,177,68.0,34.0,279.0,240.7,19.256,52.48,11.0,12.46464449,0.063772382,1,13.4,9.7,0.8536434490000001,0.1,10.494000000000002,24.41644692,12.4,57247.0,9.452187112,3.9,37.87933744,7.654518451,38.22745098,12.23098231,454.1,12750.3,1,1707
55069,125,3037,Wisconsin,Lincoln,6472.808915,11.39485438,3.194525146,3.2372865139999996,7.429182256,15.63838189,8.7,24.7,74.41116098,24.29818815,50.0,204.8,26.08033505,61.067609999999995,54.173140000000004,56,53,93.92265193,62.20309811,13.0,3.880105915,29.29772503,13.65040592,180.7510739,85.05954168,7.4,9.047429255,84.45432382,31.6,78.92799539,327.2013899,0.0,0.0,10.39748598,24.7,8.8,3.78737982,0.0,18.27615267,34.03947418,3.8806552260000005,6.368089573,2.7825785460000003,2.8355681169999998,34.96973773,0.0,33.57853058,0.0,14.54679175,9.292218839,14.54545455,77.50059775,8.15926893,27689,18.22745495,0.852324028,0.556177543,0.523673661,0.032503882000000005,1.6865903430000002,95.27971397,0.063926597,49.33367041,54.04794211,8.0,1.0,9.0,12.56,0.64,306,64.0,41.3,315.2,227.2,22.171999999999997,39.61,6.3,3.1241022689999998,0.052707005999999994,2,13.7,5.8,0.015940065,0.5,9.962,18.05771245,9.1,60728.0,12.74324259,3.7,35.54167914,9.267934233,35.57478791,9.744533296,451.4,10968.3,0,1538
55137,129,2149,Wisconsin,Waushara,6291.767182,13.34868222,3.48781397,3.579040972,7.073329007000001,16.18632439,9.0,25.6,59.6383083,23.27146657,36.66666667,168.2,23.15142925,28.72502,70.06553000000001,49,49,90.34090909,46.61469019,16.2,3.996803732,25.12935883,13.95215233,101.6724074,62.80732201,8.9,13.74358974,80.49562682,40.1,79.65758963,334.4667878,0.0,0.0,11.17858976,57.2,8.7,0.46437037700000006,0.0,20.02414677,30.82043802,5.990883437999999,7.638190955,3.1059762760000003,2.9894192289999997,52.29734778,0.0,35.42450853,0.0,11.75195488,9.916945581,32.63157895,81.80160097,11.20860754,24263,18.26237481,1.986563904,0.7995713640000001,0.568767259,0.070065532,6.281168857999999,89.55199275,1.171653818,47.39315006,89.49624429,8.0,1.0,8.0,9.851,0.78,445,78.0,37.4,380.0,98.0,25.038,37.45,9.1,7.0119422789999994,0.052380469000000006,1,15.5,8.8,0.699158983,0.1,10.829,20.60750938,12.4,55476.0,10.45690834,4.1,43.70903356,11.09489051,42.02669235,11.89601582,531.7,8857.1,1,1516
55019,237,3215,Wisconsin,Clark,6818.960084,14.0861685,3.7569996989999996,3.9042887239999997,5.264483627,17.67051093,8.8,25.5,45.79129432,26.29688454,41.17647059,253.8,14.31924883,28.835890000000003,43.21646,52,35,96.12188366,43.76490391,18.1,3.640329579,17.84438269,14.12958851,47.86285118,65.96725941,7.9,14.80754124,71.9958675,27.6,78.62650064,338.9250205,51.61226897,5.5429579239999995,11.992232699999999,40.4,9.2,1.4936837440000001,0.0,19.01903144,29.61530333,17.25581848,16.78794179,2.886080382,2.850678518,49.97937294,63.70898032,30.43920222,0.0,13.48993116,5.7866017020000005,11.5,77.7890625,9.207726306,34709,29.45345588,0.469618831,0.772134029,0.5214785789999999,0.051859748,4.846005358999999,92.78285171,2.271650185,49.51453514,91.72960507,7.0,1.0,8.0,12.755,0.56,509,56.0,39.7,303.1,305.5,17.039,44.4,9.5,3.6763213589999997,0.096119169,2,11.6,17.3,2.90625,0.0,7.817,14.40548561,13.5,54296.0,8.882230929,3.3,30.484029,4.556506078,33.84553378,19.41656797,682.8,9262.7,1,1827
55049,82,2003,Wisconsin,Iowa,5099.032507,11.79285944,3.302185655,3.4498374380000003,6.684782609,15.1426351,8.6,24.7,47.08067717,25.62932809,21.42857143,164.5,9.820309235,67.46785,46.27487,37,49,97.11934156,70.42728636,10.0,3.821072151,22.62435041,8.433480918999999,123.99386340000001,75.77160754,9.3,12.07430341,81.87781878,39.5,81.08440514,259.5124838,0.0,0.0,10.69255225,25.5,8.5,5.720431132000001,0.0,15.63119988,30.944195399999998,3.905700211,0.0,3.0355299430000002,3.0675911030000003,29.83337741,0.0,9.722814499,0.0,11.44292757,0.0,22.17391304,73.72648704,9.987357775,23771,22.90606201,0.7614319970000001,0.23558117,0.887636195,0.046274873,1.821547264,95.19582685,0.435368043,49.92217408,79.92147592,7.0,1.0,8.0,9.799,0.74,237,74.0,30.3,268.9,255.2,19.47,36.37,11.3,3.399661304,0.037656904,1,12.2,5.3,0.40671072700000005,0.3,8.378,21.03403307,9.5,67390.0,15.89443875,2.9,27.11396571,8.832320895,30.22283168,13.49849135,345.0,8426.2,0,1981
55121,116,3513,Wisconsin,Trempealeau,6811.239719,12.58083584,3.2936485639999997,3.5825582330000003,6.959204662,15.44394924,9.2,23.7,82.37090505,26.34081225,42.10526316,332.5,21.59685864,27.144409999999997,30.568579999999997,54,46,94.89051095,58.18696041,10.6,3.871924999,26.79811164,12.89359392,61.28389766,78.58759129,8.4,10.9375,79.95833053,32.4,78.76351801,305.4170047,44.51140177,0.0,10.95201757,32.9,8.0,0.322499017,0.0,13.56030704,30.88920323,5.122016626000001,7.428987618,0.0,2.837099688,41.60485502,0.0,53.6585861,0.0,19.06121197,11.517147,4.285714286,72.31065684,9.052173912999999,29442,24.95754365,0.43475307399999996,1.294069696,0.703077237,0.054344134,8.783370695,89.06324299,1.885897717,49.17464846,89.61340922,9.0,1.0,10.0,11.892000000000001,0.72,737,72.0,37.0,330.5,216.7,18.445999999999998,44.36,8.3,7.629594402,0.052724520999999996,2,10.2,8.4,2.220174263,0.2,7.79,16.98254195,8.9,61687.0,13.86104045,3.6,30.47722815,5.60618211,30.03952569,11.43256185,394.0,11931.9,1,1132
55123,76,1903,Wisconsin,Vernon,5710.877233,13.75115784,3.685498202,3.781035819,5.259608901,17.19940667,8.2,18.3,65.67023814,23.58954167,50.0,208.1,8.499413834,104.03459000000001,38.98002,44,35,95.93220339,56.08119168,21.3,4.439358188,17.93642785,13.00432394,59.37516372,58.08413716,8.7,15.32292106,78.76404494,37.6,80.42770789,284.545144,53.26982734,0.0,12.04529918,36.2,10.5,6.123086611000001,0.0,13.09543297,32.00619432,10.18770067,19.5307546,3.1375582360000003,3.061826242,40.01956947,0.0,41.88340486,0.0,11.2118859,8.484199809,2.1875,76.9205298,11.23235472,30785,26.048400199999996,0.474256943,0.302095176,0.46776027299999995,0.025986682,1.57219425,96.23842781,0.7640038020000001,49.65730063,85.69173412,8.0,1.0,10.0,12.095,0.7,279,70.0,33.9,311.0,198.4,19.96,35.79,11.0,2.739546467,0.091442745,2,11.1,10.4,0.8029801320000001,0.4,8.211,16.24167614,14.1,56272.0,14.70016522,3.3,35.13077446,8.96692806,37.66292388,14.59048732,246.9,6181.6,1,1620
55029,89,2578,Wisconsin,Door,4930.8206,11.83946436,3.1636371,3.3264824589999997,7.080242751,13.02993793,8.9,20.2,73.01781537,21.91903161,17.64705882,174.7,11.34660672,80.04949,65.19377,50,40,94.71830986,64.11519515,12.8,3.653082107,26.48769575,19.64850999,43.30097788,93.47826087,8.3,13.013435699999999,80.49408912,18.2,81.15199854,253.42950409999997,0.0,0.0,10.42067586,45.4,8.4,2.578119131,0.0,9.292097071,31.08451466,4.849000425,0.0,3.217877542,3.4325574760000004,33.84433962,83.0033066,44.98246495,0.0,19.1922969,12.31884058,25.5,77.88723856,10.5201316,27610,16.25860196,0.6845345890000001,0.735240855,0.503440782,0.043462514,3.234335386,93.73777617,0.49971607,50.651937700000005,68.98686342,13.0,2.0,15.0,13.159,1.01,439,101.0,32.3,328.5,297.3,30.494,36.49,10.9,3.5861365210000002,0.037236872000000004,1,13.9,7.1,0.371324644,0.4,9.479,18.10938066,9.3,64217.0,21.55660815,3.8,35.26422764,21.99315218,34.19993612,15.04469802,322.3,9337.2,0,1255
55057,167,3106,Wisconsin,Juneau,7176.6787540000005,13.99685681,3.511317758,3.647407942,7.164948454,16.86812748,8.1,25.0,63.41509151,23.06582522,26.31578947,293.5,24.8133952,82.78146,33.812979999999996,39,29,90.35714286,53.26533969,18.4,4.059312141,25.66001899,11.28838049,243.2720085,103.7203034,8.7,13.22645291,81.29353234,27.0,78.32604676,373.5212295,0.0,0.0,11.54215892,88.4,10.0,8.424952509,15.1006078,17.27264876,34.11392243,5.347985348,6.709558824,2.987874485,2.921835969,50.38451339,0.0,37.62851016,0.0,21.75978363,12.87040262,10.0,76.92669173,12.12385945,26617,20.22016005,2.325581395,1.529097945,0.5560356160000001,0.06386895599999999,2.934214975,91.7383627,0.31923383899999996,46.78213172,83.49459946,8.0,1.0,9.0,10.149,0.77,454,77.0,35.6,286.0,376.6,20.849,51.3,6.8,6.018395851,0.034289093,1,17.2,8.0,0.620300752,0.7,10.707,18.78498704,13.4,55787.0,9.694166024,3.3,38.28713053,9.097672441,38.81395066,9.818569904,627.4,11669.2,0,1210
55085,186,3604,Wisconsin,Oneida,6741.520683,12.07987616,3.317044604,3.6061574839999997,6.384976526,14.62080561,8.9,23.8,73.62909051,24.56246625,50.0,201.4,19.80365606,90.76984,84.57852,54,52,91.06699752,68.88790167,13.7,3.950059453,23.47331437,14.46644352,171.6617419,82.83790257,7.0,12.39558971,83.90587949,21.6,78.98930677,314.1831543,53.40563635,0.0,10.86791199,35.5,8.4,3.0591200339999998,11.28615095,10.04588962,31.84985693,4.634809014,0.0,3.0003802310000003,2.970532337,39.96175908,47.93128324,44.97795961,0.0,15.55809519,9.016370347,32.4,83.99662403,9.763234902999999,35470,17.06794474,0.6258810260000001,1.158725684,0.631519594,0.028192839,1.6098111080000002,94.67437271,0.14493182300000002,49.83366225,74.97083171,15.0,2.0,17.0,14.994000000000002,1.01,579,101.0,34.9,339.6,239.0,26.684,42.06,6.2,3.8166643089999996,0.037881819,2,14.0,6.3,0.194767253,0.2,10.645999999999999,14.09641951,8.9,62765.0,17.40412979,4.3,40.55692492,14.17795091,38.80120166,10.919817,524.4,10160.7,0,473
55045,178,3465,Wisconsin,Green,5077.987075999999,11.80469782,3.191573158,3.505952096,6.181681116,14.51982613,8.7,24.7,73.82335378,26.16209767,25.0,236.1,12.40567848,56.98624,51.45008,38,58,95.87378641,68.50725316,10.0,3.93083165,27.44529078,9.769070038999999,83.38937458,60.50652606,10.2,11.64522681,80.23556307,35.7,80.64757299,256.9686696,48.18841671,0.0,10.62361163,22.6,8.2,4.813002367,10.82495151,15.05192916,30.29089771,3.898543917,0.0,2.998560463,3.135270518,31.55016237,0.0,29.44707378,0.0,11.29871628,7.0230789179999995,18.05555556,74.43369983,9.745301008,36929,22.08291587,0.693222129,0.368274256,0.641772049,0.070405373,3.092420591,94.18884887,0.572049654,50.31005443,60.21660062,12.0,1.0,13.0,14.957,0.78,606,78.0,32.4,275.0,169.0,19.259,40.41,6.7,3.792317708,0.04118473,1,11.9,5.4,0.8544178040000001,0.1,6.992999999999999,13.53949471,6.4,64319.0,16.05236889,2.9,28.89572003,7.25388601,31.95916765,11.96205008,482.0,9382.9,0,1055
55093,130,3856,Wisconsin,Pierce,4749.922751,11.44141438,3.172164018,3.40336633,5.939123979,15.02384777,8.6,16.1,74.82630001,28.62373936,50.0,336.5,6.201326796,45.34498,39.9483,47,55,95.65217391,70.38282182,7.1,3.7265212539999997,21.68912639,11.69423164,144.4490301,55.41073812,8.1,12.25165563,82.42445144,41.7,80.86081355,249.53306290000003,46.07233356,0.0,10.60673801,34.0,9.1,4.650713446,0.0,11.40562194,32.0395291,2.898550725,0.0,3.27548172,3.268751305,21.09254499,0.0,29.44810173,0.0,9.819938667999999,5.781990065,4.594594595,72.35634802,8.907529459,42555,20.58042533,0.759017742,0.54047703,1.2501468690000002,0.042298202,2.129009517,94.02185407,1.093765788,50.18446716,53.64830932,11.0,1.0,12.0,15.302,0.72,719,72.0,30.3,271.9,196.2,15.257,31.33,6.7,4.033362979,0.03705398,0,10.6,5.5,0.44250667,0.1,7.358,11.74950065,9.8,75368.0,19.33563384,3.4,26.01848882,13.50566367,37.22400820000001,9.721333162999999,305.5,9061.2,0,5319
55083,217,4391,Wisconsin,Oconto,6385.98668,12.43987953,3.307369434,3.436654419,8.171360571000001,15.97384896,8.9,27.3,62.58895379999999,24.85561479,44.68085106,191.7,15.41425819,31.95484,34.364259999999994,48,35,91.58576052,57.48329341,12.6,3.8472622480000003,23.774185,9.852741459,0.0,76.73247542,8.6,10.62176166,82.90172109,43.4,79.09279676,306.6917554,45.61300622,0.0,10.72340074,24.9,8.1,3.66796715,0.0,15.62351148,32.67447012,4.425338222,0.0,3.102815733,3.071584098,34.28632388,48.24575932,20.11620654,0.0,15.57011557,10.12442384,14.375,83.00501882,8.687495957000001,37830,20.29606133,0.37800687299999997,1.5040972769999998,0.515463918,0.021147238,1.8450964840000001,94.8295004,0.45608439,48.7628866,81.34360064,11.0,1.0,12.0,15.634,0.72,1208,72.0,35.5,335.0,322.5,20.87,44.0,15.9,3.4375332839999997,0.031789688999999996,2,13.9,6.9,0.558343789,0.1,10.795,13.21702353,9.3,66401.0,12.37098468,3.6,33.79561104,9.035806487999999,34.69049138,11.88778186,573.6,11607.2,0,1401
55115,211,4669,Wisconsin,Shawano,6998.904073999999,14.13153242,3.534197825,3.7526755410000003,6.26029654,17.1327172,8.7,28.7,59.27435696,23.27896181,31.81818182,197.9,17.22282024,63.515330000000006,56.378080000000004,50,51,91.19804401,58.96496451,15.3,4.005690853,30.42078639,13.68022475,83.44318003,82.16807017,8.6,10.50767414,81.93949732,33.5,78.32004526,347.3527157,42.44602281,0.0,11.56603478,46.1,9.1,3.660436331,13.84443739,18.34379737,33.07135788,5.997989501,6.786315199,2.739469118,2.8808707719999997,41.06689246,0.0,49.56960224,0.0,15.310357199999999,8.751628775,34.05405405,76.5614901,8.813947876,40796,21.35993725,0.5490734389999999,8.390528482999999,0.529463673,0.049024414,2.8703794489999996,86.43739582,0.257672189,49.96078047,74.39271496,12.0,1.0,13.0,17.024,0.71,1204,71.0,35.4,311.8,345.1,21.578000000000003,48.69,10.8,10.87566144,0.04981203,1,12.5,7.8,0.205652506,0.2,9.13,12.25610354,9.6,58982.0,10.22638031,3.2,36.53898397,10.87741328,35.17744879,12.36510791,517.2,11444.7,0,1166
55075,243,4071,Wisconsin,Marinette,6755.191870000001,15.13518608,3.8208193169999998,3.826663364,6.868234416,16.35761831,7.8,25.1,76.67489042,23.94849508,40.625,282.8,18.33710123,64.50012,46.990159999999996,52,36,91.81034483,60.94536526,16.5,4.432040558,38.07894737,15.87695361,40.11962944,74.72335154,8.1,13.08487486,85.69400459,21.8,78.65740192,336.5733678,51.38911193,0.0,11.77952482,54.4,10.7,10.19271737,12.37266466,16.39973481,34.20792094,3.9748427669999997,5.944239874,2.9887843810000003,2.97716286,41.6680595,52.51862023,25.93402938,0.0,17.96000524,10.81522193,6.3636363639999995,74.66051205,10.53248493,40434,19.19671564,0.5663550479999999,0.786466835,0.541623386,0.034624326000000004,1.899391601,95.06356037,0.15495467599999999,49.80214671,61.82902585,13.0,1.0,15.0,18.548,0.71,1137,71.0,32.4,355.2,361.5,24.52,47.83,6.2,3.377161605,0.05483071,1,17.1,6.6,0.257635124,0.2,12.095999999999998,12.36583074,11.5,54404.0,11.27627028,4.6,42.41680225,8.835407116,40.55657868,9.620632458,601.0,10068.3,0,1064
55033,165,4594,Wisconsin,Dunn,5615.893625,14.07060078,3.5308637839999997,3.728909755,5.825864277000001,16.23080676,8.4,18.9,63.65460474,27.61633953,45.0,389.3,7.952554253,60.41215,31.020809999999997,49,55,90.14778325,69.72196761,11.8,4.00986701,26.60025192,10.7399369,160.0198334,72.98616397,7.8,15.35421101,77.83879539,31.5,80.41824603,282.3058382,39.54020391,0.0,11.44692659,39.4,10.2,4.578097868,0.0,14.44511498,30.80599196,3.557744937,0.0,2.96838058,3.0744196360000005,34.27561838,0.0,37.9094285,0.0,11.37715526,8.507589666,24.44444444,67.36234986,12.21669431,45131,19.65832798,0.7954620990000001,0.52292216,2.898229598,0.05982584,1.941016153,92.68795285,0.649982209,49.81055151,59.31322252,13.0,1.0,14.0,16.652,0.75,700,75.0,39.0,282.8,149.4,16.086,31.2,7.9,6.027237179,0.048522699999999995,1,12.6,6.0,1.135687953,0.1,7.855,11.07885932,11.7,61506.0,18.50793302,3.5,34.48275862,8.592550468999999,41.49653056,9.531488712,365.6,10179.3,0,1289
55081,161,4469,Wisconsin,Monroe,6928.658978,13.02179229,3.432157062,3.608426455,6.461538462,16.26541206,8.3,23.2,64.91393011,24.787345000000002,32.25806452,271.8,21.50762163,63.561640000000004,62.973659999999995,56,42,94.72693032,62.6490313,20.1,3.7196853919999997,29.45851528,9.424657534,140.1735061,62.21875589,8.5,13.80858827,80.96940434,25.9,78.49910508,349.5428199,64.65795940000001,8.45665962,11.15478333,40.5,9.6,7.256603105,13.11007364,11.92624559,33.31408667,5.752961083,10.13662406,3.0568319760000002,2.95737618,42.23550674,55.43188321,25.03803402,0.0,13.45400802,9.63952556,15.43478261,70.35223948,10.00808501,46051,25.39141387,1.5135393369999999,1.426679117,0.885974246,0.115089792,4.794684155,90.12616447,1.123251542,49.40175023,57.67241958,14.0,1.0,15.0,17.832,0.76,648,76.0,37.0,297.7,209.0,17.508,56.28,10.4,6.951342798,0.07323912099999999,4,14.2,8.5,0.7314877340000001,0.2,14.174000000000001,10.85752752,10.9,60296.0,14.25799567,3.0,34.11774653,8.064975777,34.55950762,10.52389071,349.6,9704.5,1,1047
55031,148,3956,Wisconsin,Douglas,6019.085387,12.94140485,3.514468682,3.682416233,6.222222222,17.81373946,7.8,19.0,69.47394642,25.83126034,26.31578947,323.4,16.4094762,20.7929,53.230880000000006,43,49,89.03508772,71.38412220000001,14.3,4.180935831,34.05047099,12.24470936,184.5483723,68.10860561,6.9,12.86407767,79.25428439,27.7,79.16586243,314.1704308,37.4834208,7.058823529,11.54448554,45.7,11.6,8.485677616,13.84604734,10.49276655,31.83456715,3.665804565,0.0,3.1424455589999996,3.048282001,40.15811552,73.09964932,28.8662993,0.0,17.00239624,10.58444547,32.57142857,66.90274841,10.38671024,43208,19.68848361,1.1687650440000001,1.9602851319999999,1.166450657,0.03703018,1.5737826330000002,91.49694501,0.22576651399999997,49.94676912,38.7554066,14.0,2.0,15.0,18.717,0.73,544,73.0,36.8,273.7,236.9,19.207,57.37,6.9,7.114879499,0.073836619,1,14.7,6.5,0.22727272699999998,1.3,10.71,11.57193112,11.5,55651.0,16.34238726,4.2,35.46045625,14.19686489,40.38509807,6.839127658,342.5,9155.7,1,1728
55005,263,5685,Wisconsin,Barron,6454.495697,14.02935223,3.689527052,3.81807461,5.7110545660000005,16.57306195,8.6,23.2,74.32962721,23.37303988,7.407407407000001,243.1,19.36296975,110.4948,64.21043,50,47,90.82733813,57.6016915,15.4,3.9447589639999996,32.41200828,17.23718813,45.92089522,83.31680222,7.2,11.75387852,80.82349687,19.7,79.01782067,314.8824361,48.44467109,0.0,11.675816699999999,75.9,9.6,3.137610589,8.834767756,14.4538639,31.56907607,5.492310765,6.884930187999999,3.039967144,2.958336009,39.43915616,83.06620665,39.8213291,0.0,14.89309263,12.34322996,4.0,75.05756751,10.16105731,45164,21.56363475,1.4325569040000001,1.113718891,0.693029847,0.022141529,2.594987158,93.07634399,0.568195104,49.89814897,65.92762154,14.0,2.0,16.0,19.133,0.75,540,75.0,41.6,307.3,264.5,22.573,45.66,8.5,4.786528772,0.059007997,3,14.3,8.0,1.3868536740000001,0.3,9.105,11.07076433,8.9,54372.0,14.06032051,4.0,33.36063783,8.992642384,35.13734224,13.4557128,582.3,12587.5,1,779
